"id","name","goal","slug","country","currency","staff_pick","category","source_url","name_len","name_len_clean","deadline_weekday","created_at_weekday","launched_at_weekday","deadline_month","deadline_day","deadline_yr","deadline_hr","created_at_month","created_at_day","created_at_yr","created_at_hr","launched_at_month","launched_at_day","launched_at_yr","launched_at_hr","create_to_launch_days","launch_to_deadline_days","DeadlineWeekend","currency_rate"
500258128,"RFTLive",20000,"rftlive","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Friday","Wednesday","Wednesday",9,23,2016,14,8,17,2016,15,8,24,2016,14,6,30,0,1
381123357,"Virtual Reality Jerusalem",25000,"vr-jerusalem","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",3,3,"Tuesday","Sunday","Thursday",1,26,2016,4,3,1,2015,21,12,17,2015,4,290,40,0,1
1924131875,"Get FlrtAlert developed for Android OS",10000,"get-flrtalert-developed-for-android-os","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,5,"Thursday","Monday","Tuesday",8,28,2014,15,7,21,2014,19,7,29,2014,15,7,30,0,1
620218306,"Isofractal: Open-Source Collaboration Infrastructure",67000,"flash-mob-surfing-collaboration-for-world-change","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Wednesday","Monday","Monday",7,6,2011,0,5,23,2011,8,6,6,2011,0,13,30,0,1
2620949,"Real-time Audio/Video Affects Android OS",20000,"penelope-sacred-geometry-app-tonoscope-in-your-poc","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,5,"Friday","Tuesday","Friday",1,10,2014,19,12,3,2013,21,12,20,2013,19,16,21,0,1
351155431,"Help me help others with hypnotherapy",250,"help-me-help-others-with-hypnotherapy","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,4,"Saturday","Monday","Tuesday",8,21,2010,18,7,5,2010,9,7,6,2010,21,1,45,1,1
2041076252,"Final Request  Inc. – Everyone’s Life and Legacy  Better!",50000,"final-request-inc-everyones-life-and-legacy-better","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",9,8,"Thursday","Thursday","Tuesday",7,17,2014,2,4,24,2014,19,6,17,2014,2,53,30,0,1
604445188,"Employment Gold",1e+05,"employment-gold","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Wednesday","Tuesday","Monday",2,24,2016,2,6,16,2015,22,1,25,2016,2,222,30,0,1
1051058276,"Technology Leadership Camp- Developing Online/Mobile Games",12000,"technology-leadership-camp-developing-online-mobil","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,6,"Friday","Thursday","Monday",4,24,2015,17,2,12,2015,10,2,23,2015,17,11,59,0,1
1697692131,"Mapz.mobi opening the door on location based data",6000,"mapzmobi-opening-the-door-on-location-based-based","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",8,6,"Sunday","Tuesday","Friday",4,27,2014,14,3,25,2014,14,3,28,2014,14,3,30,1,1.65831154
500281707,"AndroidWP8",150000,"androidwp8","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Saturday","Monday","Tuesday",9,6,2014,15,7,7,2014,1,7,8,2014,15,1,60,1,1
244209665,"ColorVision",5000,"colorvision","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Tuesday","Tuesday","Tuesday",12,1,2009,19,9,29,2009,19,9,29,2009,19,0,62,0,1
1824775124,"Room4Staff",10000,"room4staff","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Tuesday","Wednesday","Wednesday",5,19,2015,9,3,25,2015,13,4,15,2015,9,20,34,0,1.46793516
1760284843,"cSpeak - Applications for the Deaf and Hard of Hearing",20000,"cspeak-applications-for-the-deaf-and-hard-of-heari","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",10,6,"Wednesday","Tuesday","Monday",7,6,2016,5,5,3,2016,13,6,6,2016,5,33,30,0,1
1282267651,"Just Mail: Your Way to Safe And Secure Communications.",350000,"just-mail-your-way-to-safe-and-secure-communicatio","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",9,8,"Saturday","Tuesday","Thursday",5,24,2014,8,3,18,2014,8,4,24,2014,8,36,30,1,1
1992712219,"Time Tracker Android Application",5000,"time-tracker-android-application","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Thursday","Thursday","Tuesday",5,2,2013,13,3,21,2013,15,4,2,2013,13,11,30,0,1
1161427056,"Storica - From Sensors to Digital Stories",50000,"storica-from-sensors-to-digital-stories-0","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",7,6,"Saturday","Friday","Tuesday",9,21,2013,9,7,19,2013,4,7,23,2013,9,4,60,1,1.52814071
235873594,"Live Coached Online Fitness. Anytime... Anywhere!",75000,"live-coached-online-fitness-anytime-anywhere","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,6,"Thursday","Wednesday","Sunday",9,3,2015,21,2,25,2015,12,7,5,2015,21,130,60,0,1
1464306252,"Web App for Fashion & Textile Designers",20000,"web-app-for-fashion-and-textile-designers","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",7,6,"Tuesday","Tuesday","Friday",7,3,2012,9,3,13,2012,8,5,4,2012,9,52,60,0,1
174313136,"GammaRF - Bringing the airwaves to the public domain",25000,"gammarf-bringing-the-airwaves-to-the-public-domain","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",9,6,"Thursday","Tuesday","Tuesday",9,8,2016,17,8,2,2016,17,8,9,2016,17,6,30,0,1
1325198605,"TrailerBoard - Dashboards for Developers",5000,"trailerboard-dashboards-for-developers","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,4,"Tuesday","Monday","Tuesday",6,26,2012,15,4,30,2012,13,5,22,2012,15,22,35,0,1
1680173506,"Trending Taste",125000,"trending-taste","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Sunday","Wednesday","Friday",7,6,2014,19,5,28,2014,11,6,6,2014,19,9,30,1,1
705347204,"Emacsy  An Embeddable Emacs-like Library",5000,"emacsy-an-embeddable-emacs","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,5,"Friday","Friday","Wednesday",6,15,2012,10,4,20,2012,14,5,16,2012,10,25,30,0,1
908106654,"123 Speak Communication System",52000,"123-speak-communication-system","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Thursday","Friday","Tuesday",2,18,2016,16,6,6,2014,17,1,19,2016,16,591,30,0,1
124500563,"Supercomputing Quantum Simulation Program",30000,"supercomputing-quantum-simulation-program","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Friday","Thursday","Wednesday",9,14,2012,5,8,9,2012,18,8,15,2012,5,5,30,0,1
1020928451,"No Scroll Email (Custom Timesaving Email Application)",4500,"no-scroll-email-custom-timesaving-email-application","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",7,7,"Wednesday","Tuesday","Monday",9,2,2009,21,5,26,2009,21,6,8,2009,2,12,86,0,1
1824663357,"High School Planetarium Exhibit Build",1000,"high-school-planetarium-exhibit-build","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,5,"Saturday","Thursday","Thursday",12,25,2010,10,11,25,2010,10,11,25,2010,10,0,30,1,1
861057113,"Attraction App Design and Development",20000,"attraction-app-design-and-development","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,4,"Friday","Friday","Friday",4,8,2011,14,1,7,2011,13,1,7,2011,14,0,91,0,1
2038778467,"MoviePile",2e+05,"moviepile","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Thursday","Wednesday","Tuesday",3,7,2013,19,1,30,2013,0,2,5,2013,19,6,30,0,1
142177966,"ENLI - Augmented Reality Based on GPS and Computer Vision",50000,"enli-designing-home-reimagined","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",10,8,"Thursday","Friday","Tuesday",12,18,2014,14,11,7,2014,3,11,18,2014,14,11,30,0,1.57201066
823199169,"Inspection Time",7000,"inspection-time","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Tuesday","Tuesday","Sunday",7,28,2015,17,6,2,2015,23,6,28,2015,17,25,30,0,1
1163070662,"SIT Solutions - Power Utility",1500,"sit-solutions-power-utility","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,5,"Saturday","Monday","Thursday",10,4,2014,11,9,1,2014,17,9,4,2014,11,2,30,1,1
1283786671,"Dynamic Data Viewer Ad-Hoc Reporting Tool",7777,"dynamic-data-viewer-ad-hoc-reporting-tool","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,6,"Friday","Monday","Wednesday",9,12,2014,8,8,11,2014,16,8,13,2014,8,1,30,0,1
2077349667,"Folder Deduplicator",10000,"folder-deduplicator","AU","AUD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Thursday","Tuesday","Tuesday",1,15,2015,20,12,16,2014,20,12,16,2014,20,0,30,0,0.8216299
805202317,"Libeari - The future of Education",1e+05,"libeari-the-future-of-education","NL","EUR",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,5,"Wednesday","Wednesday","Wednesday",12,31,2014,11,11,12,2014,13,11,19,2014,2,6,42,0,1.24748476
835244313,"SAMS - Encrypted Email",35000,"sams-secure-authenticated-mail-service","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Wednesday","Tuesday","Monday",9,10,2014,12,6,24,2014,15,8,11,2014,12,47,30,0,1
752163493,"Flojuggler.com",2500,"flojugglercom","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Saturday","Thursday","Thursday",2,6,2010,13,1,7,2010,13,1,7,2010,18,0,29,1,1
284979126,"Low Budget Band Director Management Software",800,"low-budget-band-director-management-software","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,6,"Friday","Tuesday","Wednesday",8,22,2014,16,7,22,2014,15,7,23,2014,16,1,30,0,1
195232515,"Tax Return Organizer",15000,"tax-return-organizer","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",3,3,"Sunday","Saturday","Friday",3,23,2014,11,2,15,2014,18,2,21,2014,11,5,30,1,1
905921222,"The Civil War Augmented Reality Project",7600,"the-civil-war-augmented-reality-project","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,6,"Wednesday","Saturday","Thursday",8,25,2010,22,6,19,2010,4,7,1,2010,9,12,55,0,1
150568671,"IdeaFons.com  Great ideas deserve to be shared",15000,"ideafonscom-great-ideas-deserve-to-be-shared","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",7,5,"Saturday","Tuesday","Thursday",7,27,2013,20,5,7,2013,15,6,27,2013,20,51,30,1,1
1194257232,"Next Generation of Blogging platforms",30000,"next-generation-of-blogging-platforms","CA","CAD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,4,"Saturday","Sunday","Thursday",12,21,2013,22,11,3,2013,17,11,21,2013,22,18,30,1,0.95588495
1417083666,"Moody",50000,"moody","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Friday","Sunday","Wednesday",8,29,2014,11,7,27,2014,12,7,30,2014,11,2,30,0,1
1588861037,"Seeed: Smart Password Generator",600,"seeed-smart-password-generator","CA","CAD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Sunday","Wednesday","Friday",7,31,2016,20,6,22,2016,17,7,1,2016,20,9,30,1,0.77181933
1825843719,"Friends With Websites",300,"friends-with-websites","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",3,3,"Wednesday","Tuesday","Monday",6,30,2010,16,5,25,2010,16,5,31,2010,8,5,30,0,1
1484371707,"Luminous Tales",23000,"luminous-tales","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Saturday","Friday","Thursday",12,14,2013,7,8,9,2013,4,11,14,2013,7,97,30,1,1.58904197
1513776620,"Trackpacker",15000,"trackpacker","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Thursday","Friday","Friday",1,1,2015,15,12,12,2014,10,12,12,2014,15,0,20,0,1
594545690,"Croosle: All in one educational and experimental smart kit",60000,"croosle-all-in-one-educational-and-experimental-sm","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",9,7,"Wednesday","Sunday","Monday",5,14,2014,1,3,2,2014,17,4,14,2014,1,42,30,0,1.67325651
193044538,"The Grafi App: Mobile Messaging in Your Own Handwriting",5000,"the-grafi-app-mobile-messaging-in-your-own-handwri","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",9,8,"Wednesday","Sunday","Wednesday",9,18,2013,18,8,25,2013,16,9,4,2013,18,10,14,0,1
398426048,"Mission:Escape - Transforming Routine Into Epic Adventure",4000,"mission-escape-custom-soundtrack-iphone-app","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",7,7,"Saturday","Monday","Thursday",9,22,2012,17,7,23,2012,20,8,23,2012,17,30,30,1,1
1185105986,"The HangUpMachine:  a  SPAM filter for your phone",37500,"the-hangupmachine-a-spam-filter-for-your-phone","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",8,5,"Tuesday","Friday","Sunday",5,20,2014,12,2,7,2014,14,4,20,2014,12,71,30,0,1
1825661351,"NodeCloud: Hosting Platform for Developers",20000,"nodecloud","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,4,"Wednesday","Saturday","Monday",12,25,2013,23,10,12,2013,11,11,25,2013,18,44,30,0,1
2055040862,"Thorium Core Cloud Desktop",120000,"thorium-core-cloud-desktop","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Friday","Wednesday","Monday",2,21,2014,0,5,1,2013,20,12,23,2013,0,235,60,0,1
247554572,"Project Prompt for Mac and iOS: Home Automation for Everyone",5000,"project-prompt-for-mac-and-ios-home-automation-for","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",10,7,"Thursday","Wednesday","Tuesday",8,21,2014,11,7,9,2014,21,7,22,2014,11,12,30,0,1
731316492,"Winter is Here!  Game Of Thrones Photo Sticker iPhone App!!",2381,"winter-is-here-game-of-thrones-photo-sticker-iphon","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",10,9,"Monday","Wednesday","Monday",12,30,2013,1,11,13,2013,15,12,16,2013,1,32,14,0,1
2079513103,"iPantry application ready for market",1000,"ipantry-application-ready-for-market","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,4,"Saturday","Monday","Monday",5,15,2010,8,2,15,2010,7,2,15,2010,9,0,88,1,1
1748421900,"Revolver Internet TV Remote Control for iPhone",55000,"revolver-internet-tv-remote-control-for-iphone","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",7,6,"Monday","Thursday","Saturday",5,2,2016,16,3,24,2016,13,4,2,2016,16,9,30,0,1
764953940,"Driving Simulation for Young Drivers",1e+05,"driving-simulation-for-young-drivers","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,4,"Thursday","Thursday","Tuesday",5,5,2016,11,3,17,2016,15,4,5,2016,11,18,30,0,1
706612892,"Cleaning up Hawaii's reefs ",1000,"cleaning-up-hawaiis-reefs","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,3,"Monday","Tuesday","Tuesday",12,7,2009,22,9,8,2009,23,9,8,2009,23,0,89,0,1
1493950766,"tAlleyCat - Trainer Based Cycling Competition",4000,"talleycat-trainer-based-cycling-competition","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,6,"Saturday","Sunday","Thursday",3,29,2014,20,2,9,2014,18,2,27,2014,20,18,30,1,1
2093793891,"Stream Kitchen",120000,"stream-kitchen","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Thursday","Sunday","Tuesday",7,14,2016,23,5,1,2016,1,6,14,2016,22,44,30,0,1
515813243,"Beer Universe Android Application",6000,"beer-universe-android-application","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Thursday","Tuesday","Tuesday",9,9,2010,13,8,10,2010,12,8,10,2010,13,0,30,0,1
342110177,"Swahili Voice for Flite Text-to-Speech",50000,"swahili-voice-for-flite-text-to-speech","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,4,"Sunday","Friday","Friday",5,31,2015,11,4,24,2015,6,5,1,2015,11,7,30,1,1.54309319
1083842334,"Mobile app to watch your sports game where you want.",12500,"mobile-app-to-watch-your-sports-game-where-you-wan","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",10,6,"Thursday","Tuesday","Tuesday",9,11,2014,10,7,8,2014,18,8,12,2014,10,34,30,0,1
1293469146,"Interactive Word-2-Word Tajweed Quran: Click  Follow & Learn",32500,"interactive-word-2-word-tajweed-quran-click-follow","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",8,8,"Friday","Thursday","Monday",7,4,2014,23,5,1,2014,0,5,5,2014,23,4,60,0,1.68774662
256123328,"3D INK - 3D Design Software for the Tattoo Industry",15000,"3d-ink-3d-design-software-for-the-tattoo-industry","AU","AUD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",10,8,"Wednesday","Saturday","Monday",9,16,2015,23,11,29,2014,5,8,17,2015,23,261,30,0,0.73725706
474827738,"Online Gaming Troop Statistics",30000,"online-gaming-troop-statistics","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Tuesday","Monday","Saturday",4,22,2014,2,2,24,2014,12,3,8,2014,2,11,45,0,1
733463739,"Game Making Made Easy (GMME)",10000,"game-making-made-easy-gmme","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,5,"Tuesday","Sunday","Sunday",6,2,2015,3,5,3,2015,2,5,3,2015,3,0,30,0,1
905381789,"Internet Addiction Blocker Manager",30000,"internet-addiction-blocker-manager","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Wednesday","Tuesday","Tuesday",4,27,2016,17,12,23,2014,5,4,12,2016,17,476,15,0,1
1524683527,"Nonlinear Film Technology",1e+05,"nonlinear-film-technology","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",3,3,"Wednesday","Wednesday","Monday",8,20,2014,12,6,4,2014,13,7,21,2014,12,46,30,0,1
444391328,"The D Screen Project",195000,"the-d-screen-project","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Thursday","Tuesday","Monday",4,21,2016,9,2,23,2016,15,3,7,2016,9,12,45,0,1
1705375095,"zDevice -- ""Control Your Life""",75000,"zdevice-control-your-life","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,5,"Saturday","Thursday","Thursday",2,11,2012,15,1,5,2012,16,1,12,2012,15,6,30,1,1
46101633,"SnapWall VR",1000,"snapwall-vr","CA","CAD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Saturday","Saturday","Thursday",1,10,2015,22,11,15,2014,19,12,11,2014,22,26,30,1,0.87315884
1484182747,"My Baby Tracker for Parents (Free Application)",500,"my-baby-tracker-for-parents-free-application","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",7,6,"Monday","Wednesday","Friday",10,14,2013,10,8,28,2013,18,9,13,2013,10,15,31,0,1
860139731,"StudySnap",30000,"studysnap","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Thursday","Tuesday","Wednesday",1,7,2016,14,12,8,2015,13,12,9,2015,13,1,29,0,1.50469163
509336676,"Sierra hybrid high-level programming language",25000,"sierra-high-level-programming-language","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,5,"Friday","Sunday","Sunday",3,16,2012,9,1,22,2012,7,1,22,2012,10,0,53,0,1
1349589567,"Teleporting Apps",2e+05,"teleporting-apps","AU","AUD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Saturday","Friday","Monday",3,26,2016,4,11,20,2015,22,2,22,2016,4,93,33,1,0.71492404
1146892921,"foneFrame  a new way to make mobile web sites",12000,"foneframe-a-mobile-web-framework","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",9,7,"Wednesday","Sunday","Friday",2,22,2012,13,1,1,2012,20,1,20,2012,14,18,32,0,1
147635303,"Open-Source File Encryption",2500,"open-source-file-encryption","DE","EUR",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",3,3,"Thursday","Tuesday","Wednesday",6,25,2015,16,5,26,2015,6,5,27,2015,12,1,29,0,1.09502039
1443168450,"Oneride app",110000,"oneride-app","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Thursday","Saturday","Friday",9,29,2016,10,8,20,2016,10,8,26,2016,12,6,33,0,1
1874090661,"Price Cloud Smart Phone App",1e+05,"price-cloud-smart-phone-app","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,5,"Sunday","Sunday","Wednesday",12,21,2014,0,9,28,2014,14,10,22,2014,0,23,60,1,1
1220609201,"QRyptex",300,"qryptex","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Friday","Saturday","Wednesday",2,13,2015,18,7,26,2014,15,1,14,2015,18,172,30,0,1
41379736,"Esbattle Mobile - recherche de joueurs Destiny",3000,"esbattle-mobile-recherche-de-joueurs-destiny","FR","EUR",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",7,7,"Wednesday","Thursday","Friday",9,28,2016,8,9,8,2016,8,9,9,2016,9,1,18,0,1.12536574
296687017,"Universal Shipment Tracking - CircleTrace.com",2000,"universal-shipping-tracker","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",5,5,"Wednesday","Sunday","Monday",5,6,2015,13,4,5,2015,12,4,6,2015,13,1,30,0,1
666319828,"PalWiFi - Free WiFi for Everyone Everywhere. Join Us. Share!",26000,"palwifi-is-a-better-way-to-share-wifi-free-wifi","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",10,9,"Saturday","Tuesday","Thursday",12,3,2016,10,4,26,2016,10,11,3,2016,10,190,30,1,1
868614716,"Global Presentation Streams",120000,"global-presentation-streams","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",3,3,"Thursday","Sunday","Tuesday",11,10,2016,20,9,25,2016,10,10,11,2016,20,16,30,0,1
1575544698,"Campus Crime Prevention",5000,"campus-crime-prevention","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",3,3,"Friday","Friday","Monday",2,13,2015,14,12,13,2013,11,12,15,2014,14,367,59,0,1
696259824,"Incremental",50000,"incremental","NL","EUR",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Thursday","Thursday","Tuesday",3,12,2015,1,2,5,2015,7,2,10,2015,1,4,30,0,1.13340005
2045688423,"Goal!Spanish",3500,"goalspanish","ES","EUR",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",1,1,"Sunday","Thursday","Friday",11,15,2015,9,10,8,2015,4,10,16,2015,9,8,30,1,1.1480384
1821155867,"Jogging On The Spot - J.O.T.S.",2000,"jogging-on-the-spot-jots","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",6,6,"Friday","Thursday","Wednesday",2,15,2013,19,1,3,2013,7,1,16,2013,19,13,30,0,1
1009639152,"The Art of PHP and MySQL Programming",3000,"the-art-of-php-and-mysql-programming","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",7,5,"Thursday","Tuesday","Tuesday",9,10,2015,18,8,4,2015,19,8,11,2015,18,6,30,0,1
796291790,"Professional Science Services Cloud",5000,"professional-science-services-cloud","US","USD",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",4,4,"Sunday","Tuesday","Wednesday",12,6,2015,12,10,6,2015,13,10,7,2015,12,0,60,1,1
1772043246,"Sound/volume moderator",25000,"sound-volume-moderator","GB","GBP",FALSE,"Software","https://www.kickstarter.com/discover/categories/technology/software?ref=category_modal&sort=magic",2,2,"Friday","Tuesday","Wednesday",12,12,2014,15,10,28,2014,12,11,12,2014,15,15,30,0,1.58472076
